Route,Cost
"['Warehouse', ""Pak 'n Save Lincoln Road"", 'Warehouse']",3154.06
"['Warehouse', ""Pak 'n Save Albany"", 'Warehouse']",4849.26
"['Warehouse', ""Pak 'n Save Henderson"", 'Warehouse']",3511.2
"['Warehouse', 'New World Birkenhead', 'Warehouse']",4300.58
"['Warehouse', 'Four Square BKs Torbay', 'Four Square Fair Price Henderson', 'Warehouse']",7314.59
"['Warehouse', 'Four Square Hobsonville', 'Four Square Glen Eden', 'Warehouse']",5257.33
"['Warehouse', 'Four Square BKs Torbay', 'Four Square Glen Eden', 'Warehouse']",7529.59
"['Warehouse', 'Four Square Hobsonville', 'Four Square Fair Price Henderson', 'Warehouse']",5042.33
"['Warehouse', 'Four Square Lancaster', 'Fresh Collective Alberton', 'Warehouse']",5204.78
"['Warehouse', 'Four Square Lancaster', 'Four Square Fair Price Henderson', 'Warehouse']",6542.129999999999
"['Warehouse', 'Four Square Hobsonville', 'Fresh Collective Alberton', 'Warehouse']",4523.78
"['Warehouse', 'Four Square Lancaster', 'Four Square Glen Eden', 'Warehouse']",6668.469999999999
"['Warehouse', 'Four Square BKs Torbay', 'Fresh Collective Alberton', 'Warehouse']",6366.08
"['Warehouse', 'Four Square Fair Price Henderson', 'Fresh Collective Alberton', 'Warehouse']",4110.53
"['Warehouse', 'Four Square Fair Price Henderson', 'Four Square Glen Eden', 'Warehouse']",4405.82
"['Warehouse', 'Four Square Lancaster', 'Four Square Hobsonville', 'Warehouse']",6022.849999999999
"['Warehouse', 'Four Square Glen Eden', 'Fresh Collective Alberton', 'Warehouse']",3645.08
"['Warehouse', 'Four Square BKs Torbay', 'Four Square Lancaster', 'Warehouse']",7276.57
"['Warehouse', 'Four Square BKs Torbay', 'Four Square Hobsonville', 'Warehouse']",6795.31
"['Warehouse', 'New World Stonefields', 'Warehouse']",3394.64
"['Warehouse', 'New World Southmall', 'Warehouse']",3858.22
"['Warehouse', 'New World Remuera', 'Warehouse']",2620.92
"['Warehouse', 'New World Papatoetoe', 'Warehouse']",3167.04
"['Warehouse', 'New World Papakura', 'Warehouse']",4924.78
"['Warehouse', 'New World Howick', 'Warehouse']",5038.14
"['Warehouse', 'New World Botany', 'Warehouse']",4663.38
"['Warehouse', ""Pak 'n Save Sylvia Park"", 'Warehouse']",3273.52
"['Warehouse', ""Pak 'n Save Royal Oak"", 'Warehouse']",1898.04
"['Warehouse', ""Pak 'n Save Papakura"", 'Warehouse']",4786.3
"['Warehouse', ""Pak 'n Save Ormiston"", 'Warehouse']",4381.1
"['Warehouse', ""Pak 'n Save Manukau"", 'Warehouse']",3439.28
"['Warehouse', ""Pak 'n Save Mangere"", 'Warehouse']",2483.32
"['Warehouse', ""Pak 'n Save Glen Innes"", 'Warehouse']",4172.280000000001
"['Warehouse', ""Pak 'n Save Botany"", 'Warehouse']",4641.88
"['Warehouse', ""Pak 'n Save Clendon"", 'Warehouse']",3751.94
"['Warehouse', 'New World Eastridge', 'Warehouse']",3587.26
"['Warehouse', 'Four Square Cockle Bay', 'Four Square Botany Junction', 'Warehouse']",5941.46
"['Warehouse', 'Four Square Everglade', 'Four Square Ellerslie', 'Warehouse']",4643.9
"['Warehouse', 'Four Square Botany Junction', 'Four Square Ellerslie', 'Warehouse']",4995.95
"['Warehouse', 'Four Square Cockle Bay', 'Four Square Everglade', 'Warehouse']",6046.07
"['Warehouse', 'Four Square Great Eastern', 'Four Square Pakuranga Heights', 'Warehouse']",5162.52
"['Warehouse', 'Four Square Cockle Bay', 'Four Square Great Eastern', 'Warehouse']",6484.95
"['Warehouse', 'Four Square Pakuranga Heights', 'Four Square Everglade', 'Warehouse']",5217.54
"['Warehouse', 'Four Square Great Eastern', 'Four Square Ellerslie', 'Warehouse']",4506.62
"['Warehouse', 'Four Square Botany Junction', 'Four Square Pakuranga Heights', 'Warehouse']",5066.24
"['Warehouse', 'Four Square Cockle Bay', 'Four Square Pakuranga Heights', 'Warehouse']",5687.16
"['Warehouse', 'Four Square Cockle Bay', 'Four Square Ellerslie', 'Warehouse']",5978.06
"['Warehouse', 'Four Square Great Eastern', 'Four Square Everglade', 'Warehouse']",5801.0
"['Warehouse', 'Four Square Pakuranga Heights', 'Four Square Ellerslie', 'Warehouse']",4550.55
"['Warehouse', 'Four Square Great Eastern', 'Four Square Botany Junction', 'Warehouse']",5959.47
"['Warehouse', 'Four Square Botany Junction', 'Four Square Everglade', 'Warehouse']",4567.0
"['Warehouse', ""Pak 'n Save Westgate"", 'Warehouse']",3511.82
"['Warehouse', ""Pak 'n Save Wairau Road"", 'Warehouse']",4201.3
"['Warehouse', ""Pak 'n Save Mt Albert"", 'Warehouse']",1341.92
"['Warehouse', ""Pak 'n Save Lincoln Road"", 'Warehouse']",3154.06
"['Warehouse', ""Pak 'n Save Albany"", 'Warehouse']",4849.26
"['Warehouse', ""Pak 'n Save Henderson"", 'Warehouse']",3511.2
"['Warehouse', 'New World Victoria Park', 'Warehouse']",2698.1
"['Warehouse', 'New World New Lynn', 'Warehouse']",1964.04
"['Warehouse', 'New World Mt Roskill', 'Warehouse']",737.44
"['Warehouse', 'New World Milford', 'Warehouse']",4328.26
"['Warehouse', 'New World Metro Queen St', 'Warehouse']",2782.94
"['Warehouse', 'New World Long Bay', 'Warehouse']",5969.44
"['Warehouse', 'New World Green Bay', 'Warehouse']",2004.42
"['Warehouse', 'New World Devonport', 'Warehouse']",5240.92
"['Warehouse', 'New World Browns Bay', 'Warehouse']",5492.54
"['Warehouse', 'New World Albany', 'Warehouse']",4943.08
"['Warehouse', 'New World Birkenhead', 'Warehouse']",4300.58
"['Warehouse', 'Four Square BKs Torbay', 'Four Square Fair Price Henderson', 'Four Square Glen Eden', 'Warehouse']",8176.37
"['Warehouse', 'Four Square Hobsonville', 'Four Square Lancaster', 'Fresh Collective Alberton', 'Warehouse']",6274.94
"['Warehouse', 'Four Square Lancaster', 'Four Square Hobsonville', 'Four Square Glen Eden', 'Warehouse']",7421.0199999999995
"['Warehouse', 'Four Square Fair Price Henderson', 'Four Square BKs Torbay', 'Fresh Collective Alberton', 'Warehouse']",7855.500000000001
"['Warehouse', 'Four Square Glen Eden', 'Four Square BKs Torbay', 'Fresh Collective Alberton', 'Warehouse']",8055.06
"['Warehouse', 'Four Square Lancaster', 'Four Square Hobsonville', 'Four Square Fair Price Henderson', 'Warehouse']",7206.02
"['Warehouse', 'Four Square BKs Torbay', 'Four Square Hobsonville', 'Four Square Fair Price Henderson', 'Warehouse']",7978.48
"['Warehouse', 'Four Square Hobsonville', 'Four Square Fair Price Henderson', 'Four Square Glen Eden', 'Warehouse']",5904.110000000001
"['Warehouse', 'Four Square BKs Torbay', 'Four Square Lancaster', 'Fresh Collective Alberton', 'Warehouse']",7643.950000000001
"['Warehouse', 'Four Square Hobsonville', 'Four Square Fair Price Henderson', 'Fresh Collective Alberton', 'Warehouse']",5608.82
"['Warehouse', 'Four Square Glen Eden', 'Four Square Lancaster', 'Fresh Collective Alberton', 'Warehouse']",7051.01
"['Warehouse', 'Four Square BKs Torbay', 'Four Square Hobsonville', 'Four Square Glen Eden', 'Warehouse']",8193.48
"['Warehouse', 'Four Square Lancaster', 'Four Square BKs Torbay', 'Four Square Fair Price Henderson', 'Warehouse']",8728.279999999999
"['Warehouse', 'Four Square Lancaster', 'Four Square BKs Torbay', 'Four Square Glen Eden', 'Warehouse']",8943.279999999999
"['Warehouse', 'Four Square Fair Price Henderson', 'Four Square Lancaster', 'Fresh Collective Alberton', 'Warehouse']",6878.8
"['Warehouse', 'Four Square Glen Eden', 'Four Square Fair Price Henderson', 'Fresh Collective Alberton', 'Warehouse']",4990.41
"['Warehouse', 'Four Square Lancaster', 'Four Square Fair Price Henderson', 'Four Square Glen Eden', 'Warehouse']",7403.909999999999
"['Warehouse', 'Four Square Lancaster', 'Four Square BKs Torbay', 'Four Square Hobsonville', 'Warehouse']",8209.0
"['Warehouse', 'Four Square Hobsonville', 'Four Square BKs Torbay', 'Fresh Collective Alberton', 'Warehouse']",7251.64
"['Warehouse', 'Four Square Glen Eden', 'Four Square Hobsonville', 'Fresh Collective Alberton', 'Warehouse']",5904.31
"['Warehouse', ""Pak 'n Save Sylvia Park"", 'Warehouse']",3273.52
"['Warehouse', ""Pak 'n Save Royal Oak"", 'Warehouse']",1898.04
"['Warehouse', ""Pak 'n Save Papakura"", 'Warehouse']",4786.3
"['Warehouse', ""Pak 'n Save Ormiston"", 'Warehouse']",4381.1
"['Warehouse', ""Pak 'n Save Manukau"", 'Warehouse']",3439.28
"['Warehouse', ""Pak 'n Save Mangere"", 'Warehouse']",2483.32
"['Warehouse', ""Pak 'n Save Glen Innes"", 'Warehouse']",4172.280000000001
"['Warehouse', ""Pak 'n Save Botany"", 'Warehouse']",4641.88
"['Warehouse', ""Pak 'n Save Clendon"", 'Warehouse']",3751.94
"['Warehouse', 'New World Stonefields', 'Warehouse']",3394.64
"['Warehouse', 'New World Southmall', 'Warehouse']",3858.22
"['Warehouse', 'New World Remuera', 'Warehouse']",2620.92
"['Warehouse', 'New World Papatoetoe', 'Warehouse']",3167.04
"['Warehouse', 'New World Papakura', 'Warehouse']",4924.78
"['Warehouse', 'New World Howick', 'Warehouse']",5038.14
"['Warehouse', 'New World Botany', 'Warehouse']",4663.38
"['Warehouse', 'New World Eastridge', 'Warehouse']",3587.26
"['Warehouse', 'Four Square Botany Junction', 'Four Square Cockle Bay', 'Four Square Ellerslie', 'Warehouse']",6572.28
"['Warehouse', 'Four Square Great Eastern', 'Four Square Pakuranga Heights', 'Four Square Everglade', 'Warehouse']",6465.42
"['Warehouse', 'Four Square Everglade', 'Four Square Great Eastern', 'Four Square Ellerslie', 'Warehouse']",6080.169999999999
"['Warehouse', 'Four Square Botany Junction', 'Four Square Cockle Bay', 'Four Square Pakuranga Heights', 'Warehouse']",6281.38
"['Warehouse', 'Four Square Botany Junction', 'Four Square Pakuranga Heights', 'Four Square Ellerslie', 'Warehouse']",5702.150000000001
"['Warehouse', 'Four Square Great Eastern', 'Four Square Cockle Bay', 'Four Square Everglade', 'Warehouse']",7233.349999999999
"['Warehouse', 'Four Square Cockle Bay', 'Four Square Botany Junction', 'Four Square Everglade', 'Warehouse']",6457.599999999999
"['Warehouse', 'Four Square Everglade', 'Four Square Cockle Bay', 'Four Square Ellerslie', 'Warehouse']",6715.38
"['Warehouse', 'Four Square Botany Junction', 'Four Square Great Eastern', 'Four Square Pakuranga Heights', 'Warehouse']",6973.75
"['Warehouse', 'Four Square Pakuranga Heights', 'Four Square Cockle Bay', 'Four Square Everglade', 'Warehouse']",6373.1900000000005
"['Warehouse', 'Four Square Pakuranga Heights', 'Four Square Great Eastern', 'Four Square Ellerslie', 'Warehouse']",5538.07
"['Warehouse', 'Four Square Everglade', 'Four Square Botany Junction', 'Four Square Ellerslie', 'Warehouse']",5471.99
"['Warehouse', 'Four Square Great Eastern', 'Four Square Cockle Bay', 'Four Square Botany Junction', 'Warehouse']",7128.74
"['Warehouse', 'Four Square Botany Junction', 'Four Square Great Eastern', 'Four Square Ellerslie', 'Warehouse']",6317.85
"['Warehouse', 'Four Square Great Eastern', 'Four Square Cockle Bay', 'Four Square Pakuranga Heights', 'Warehouse']",6874.4400000000005
"['Warehouse', 'Four Square Pakuranga Heights', 'Four Square Cockle Bay', 'Four Square Ellerslie', 'Warehouse']",6305.18
"['Warehouse', 'Four Square Cockle Bay', 'Four Square Great Eastern', 'Four Square Ellerslie', 'Warehouse']",6873.25
"['Warehouse', 'Four Square Great Eastern', 'Four Square Botany Junction', 'Four Square Everglade', 'Warehouse']",6475.61
"['Warehouse', 'Four Square Pakuranga Heights', 'Four Square Botany Junction', 'Four Square Everglade', 'Warehouse']",5629.07
"['Warehouse', 'Four Square Everglade', 'Four Square Pakuranga Heights', 'Four Square Ellerslie', 'Warehouse']",5845.240000000001
"['Warehouse', ""Pak 'n Save Westgate"", 'Warehouse']",3511.82
"['Warehouse', ""Pak 'n Save Wairau Road"", 'Warehouse']",4201.3
"['Warehouse', ""Pak 'n Save Mt Albert"", 'Warehouse']",1341.92
"['Warehouse', ""Pak 'n Save Lincoln Road"", 'Warehouse']",3154.06
"['Warehouse', ""Pak 'n Save Albany"", 'Warehouse']",4849.26
"['Warehouse', ""Pak 'n Save Henderson"", 'Warehouse']",3511.2
"['Warehouse', 'New World Victoria Park', 'Fresh Collective Alberton', 'Warehouse']",3097.63
"['Warehouse', 'New World Albany', 'New World Birkenhead', 'Warehouse']",6242.58
"['Warehouse', 'New World Browns Bay', 'New World Devonport', 'Warehouse']",7628.339999999999
"['Warehouse', 'New World Browns Bay', 'New World Albany', 'Warehouse']",6120.139999999999
"['Warehouse', 'New World Devonport', 'New World Birkenhead', 'Warehouse']",6637.39
"['Warehouse', 'New World Long Bay', 'New World Green Bay', 'Warehouse']",7396.379999999999
"['Warehouse', 'New World Milford', 'New World Metro Queen St', 'Warehouse']",5019.820000000001
"['Warehouse', 'New World Metro Queen St', 'New World Green Bay', 'Warehouse']",4217.77
"['Warehouse', 'New World Long Bay', 'New World Milford', 'Warehouse']",6894.370000000001
"['Warehouse', 'New World New Lynn', 'New World Mt Roskill', 'Warehouse']",2403.88
"['Warehouse', 'Four Square Lancaster', 'New World Mt Roskill', 'Warehouse']",5113.509999999999
"['Warehouse', 'Four Square Lancaster', 'New World Victoria Park', 'Warehouse']",5201.24
"['Warehouse', 'Four Square Hobsonville', 'New World New Lynn', 'Warehouse']",4871.0
"['Warehouse', 'New World Browns Bay', 'Four Square Glen Eden', 'Warehouse']",7200.8
"['Warehouse', 'Four Square BKs Torbay', 'New World Birkenhead', 'Warehouse']",7155.62
"['Warehouse', 'New World Victoria Park', 'New World New Lynn', 'Warehouse']",3950.21
"['Warehouse', 'New World Albany', 'New World New Lynn', 'Warehouse']",6191.76
"['Warehouse', 'New World Milford', 'New World Mt Roskill', 'Warehouse']",4759.05
"['Warehouse', 'New World Metro Queen St', 'New World New Lynn', 'Warehouse']",4046.88
"['Warehouse', 'New World Long Bay', 'New World New Lynn', 'Warehouse']",7225.49
"['Warehouse', 'New World Devonport', 'New World New Lynn', 'Warehouse']",6563.15
"['Warehouse', 'New World Green Bay', 'New World New Lynn', 'Warehouse']",2712.54
"['Warehouse', 'New World Milford', 'New World Victoria Park', 'Warehouse']",4846.77
"['Warehouse', 'New World Albany', 'New World Milford', 'Warehouse']",5912.16
"['Warehouse', 'New World Milford', 'New World New Lynn', 'Warehouse']",5619.42
"['Warehouse', 'New World Milford', 'New World Green Bay', 'Warehouse']",5790.3099999999995
"['Warehouse', 'New World Green Bay', 'New World Mt Roskill', 'Warehouse']",2432.26
"['Warehouse', 'New World Birkenhead', 'New World Green Bay', 'Warehouse']",5562.9400000000005
"['Warehouse', 'New World Browns Bay', 'New World Green Bay', 'Warehouse']",6986.29
"['Warehouse', 'New World Browns Bay', 'New World New Lynn', 'Warehouse']",6814.460000000001
"['Warehouse', 'New World Browns Bay', 'New World Milford', 'Warehouse']",6182.429999999999
"['Warehouse', 'New World Browns Bay', 'New World Birkenhead', 'Warehouse']",6835.839999999999
"['Warehouse', 'New World Birkenhead', 'New World New Lynn', 'Warehouse']",5392.05
"['Warehouse', 'New World Milford', 'New World Birkenhead', 'Warehouse']",5590.91
"['Warehouse', 'New World Long Bay', 'New World Birkenhead', 'Warehouse']",7245.93
"['Warehouse', 'New World Devonport', 'New World Green Bay', 'Warehouse']",6734.04
"['Warehouse', 'New World Victoria Park', 'New World Green Bay', 'Warehouse']",4124.35
"['Warehouse', 'New World Birkenhead', 'New World Victoria Park', 'Warehouse']",4619.400000000001
"['Warehouse', 'New World Long Bay', 'New World Victoria Park', 'Warehouse']",6452.839999999999
"['Warehouse', 'New World Long Bay', 'New World Metro Queen St', 'Warehouse']",6625.889999999999
"['Warehouse', 'New World Metro Queen St', 'New World Victoria Park', 'Warehouse']",3274.64
"['Warehouse', 'New World Birkenhead', 'New World Metro Queen St', 'Warehouse']",4792.46
"['Warehouse', 'New World Long Bay', 'New World Mt Roskill', 'Warehouse']",6365.119999999999
"['Warehouse', 'New World Birkenhead', 'New World Mt Roskill', 'Warehouse']",4531.68
"['Warehouse', ""Pak 'n Save Sylvia Park"", 'Warehouse']",3273.52
"['Warehouse', ""Pak 'n Save Royal Oak"", 'Warehouse']",1898.04
"['Warehouse', ""Pak 'n Save Papakura"", 'Warehouse']",4786.3
"['Warehouse', ""Pak 'n Save Ormiston"", 'Warehouse']",4381.1
"['Warehouse', ""Pak 'n Save Manukau"", 'Warehouse']",3439.28
"['Warehouse', ""Pak 'n Save Mangere"", 'Warehouse']",2483.32
"['Warehouse', ""Pak 'n Save Glen Innes"", 'Warehouse']",4172.280000000001
"['Warehouse', ""Pak 'n Save Botany"", 'Warehouse']",4641.88
"['Warehouse', ""Pak 'n Save Clendon"", 'Warehouse']",3751.94
"['Warehouse', 'Four Square Pakuranga Heights', 'New World Stonefields', 'Warehouse']",4805.55
"['Warehouse', 'New World Botany', 'New World Eastridge', 'Warehouse']",6080.72
"['Warehouse', 'New World Howick', 'New World Papakura', 'Warehouse']",7516.1900000000005
"['Warehouse', 'New World Howick', 'New World Botany', 'Warehouse']",5704.21
"['Warehouse', 'New World Papakura', 'New World Eastridge', 'Warehouse']",6926.4
"['Warehouse', 'New World Papatoetoe', 'New World Remuera', 'Warehouse']",4453.53
"['Warehouse', 'New World Southmall', 'New World Papatoetoe', 'Warehouse']",4673.59
"['Warehouse', 'New World Southmall', 'New World Remuera', 'Warehouse']",5091.37
"['Warehouse', 'Four Square Great Eastern', 'New World Stonefields', 'Warehouse']",4551.46
"['Warehouse', 'New World Papakura', 'Four Square Everglade', 'Warehouse']",5618.05
"['Warehouse', 'New World Howick', 'Four Square Ellerslie', 'Warehouse']",5675.86
"['Warehouse', 'Four Square Botany Junction', 'New World Eastridge', 'Warehouse']",5966.59
"['Warehouse', 'New World Botany', 'New World Papatoetoe', 'Warehouse']",5234.25
"['Warehouse', 'New World Stonefields', 'New World Papatoetoe', 'Warehouse']",4780.56
"['Warehouse', 'New World Eastridge', 'New World Remuera', 'Warehouse']",4026.57
"['Warehouse', 'New World Southmall', 'New World Stonefields', 'Warehouse']",5430.2699999999995
"['Warehouse', 'New World Botany', 'New World Stonefields', 'Warehouse']",5587.700000000001
"['Warehouse', 'New World Eastridge', 'New World Stonefields', 'Warehouse']",4486.17
"['Warehouse', 'New World Eastridge', 'New World Papatoetoe', 'Warehouse']",5322.610000000001
"['Warehouse', 'New World Howick', 'New World Papatoetoe', 'Warehouse']",5917.4
"['Warehouse', 'New World Howick', 'New World Stonefields', 'Warehouse']",5838.530000000001
"['Warehouse', 'New World Howick', 'New World Eastridge', 'Warehouse']",6331.55
"['Warehouse', 'New World Stonefields', 'New World Remuera', 'Warehouse']",3851.68
"['Warehouse', 'New World Papakura', 'New World Papatoetoe', 'Warehouse']",5673.86
"['Warehouse', 'New World Southmall', 'New World Eastridge', 'Warehouse']",5940.87
"['Warehouse', 'New World Papakura', 'New World Stonefields', 'Warehouse']",6415.8
"['Warehouse', 'New World Papakura', 'New World Remuera', 'Warehouse']",6076.9
"['Warehouse', 'New World Howick', 'New World Remuera', 'Warehouse']",5797.0
"['Warehouse', 'New World Botany', 'New World Remuera', 'Warehouse']",5450.6900000000005
"['Warehouse', 'New World Botany', 'New World Southmall', 'Warehouse']",5701.97
"['Warehouse', 'New World Howick', 'New World Southmall', 'Warehouse']",6385.13
"['Warehouse', 'New World Papakura', 'New World Southmall', 'Warehouse']",5536.96
"['Warehouse', 'New World Papakura', 'New World Botany', 'Warehouse']",6753.87
"['Warehouse', 'Four Square Cockle Bay', 'New World Remuera', 'Warehouse']",6099.2
"['Warehouse', 'Four Square Botany Junction', 'New World Stonefields', 'Warehouse']",5455.98
"['Warehouse', 'New World Howick', 'Four Square Great Eastern', 'Warehouse']",6182.75
"['Warehouse', 'Four Square Botany Junction', 'New World Papatoetoe', 'Warehouse']",4619.54
"['Warehouse', 'New World Papatoetoe', 'Four Square Ellerslie', 'Warehouse']",4332.389999999999
"['Warehouse', 'New World Howick', 'Four Square Botany Junction', 'Warehouse']",5773.34
"['Warehouse', 'New World Howick', 'Four Square Everglade', 'Warehouse']",5877.96
"['Warehouse', 'Four Square Everglade', 'New World Eastridge', 'Warehouse']",5614.54
"['Warehouse', ""Pak 'n Save Westgate"", 'Warehouse']",3511.82
"['Warehouse', ""Pak 'n Save Wairau Road"", 'Warehouse']",4201.3
"['Warehouse', ""Pak 'n Save Mt Albert"", 'Warehouse']",1341.92
"['Warehouse', ""Pak 'n Save Lincoln Road"", 'Warehouse']",3154.06
"['Warehouse', ""Pak 'n Save Albany"", 'Warehouse']",4849.26
"['Warehouse', ""Pak 'n Save Henderson"", 'Warehouse']",3511.2
"['Warehouse', 'New World Victoria Park', 'Fresh Collective Alberton', 'Warehouse']",3097.63
"['Warehouse', 'Four Square Lancaster', 'New World New Lynn', 'Warehouse']",5973.889999999999
"['Warehouse', 'Four Square Hobsonville', 'New World Mt Roskill', 'Warehouse']",4261.97
"['Warehouse', 'New World Milford', 'Four Square Glen Eden', 'Warehouse']",6314.0
"['Warehouse', 'Four Square BKs Torbay', 'New World Metro Queen St', 'Warehouse']",6535.59
"['Warehouse', 'New World Albany', 'New World Birkenhead', 'Warehouse']",6242.58
"['Warehouse', 'New World Browns Bay', 'New World Devonport', 'Warehouse']",7628.339999999999
"['Warehouse', 'New World Browns Bay', 'New World Albany', 'Warehouse']",6120.139999999999
"['Warehouse', 'New World Devonport', 'New World Birkenhead', 'Warehouse']",6637.39
"['Warehouse', 'New World Long Bay', 'New World Green Bay', 'Warehouse']",7396.379999999999
"['Warehouse', 'New World Victoria Park', 'New World Green Bay', 'Warehouse']",4124.35
"['Warehouse', 'New World Victoria Park', 'New World Mt Roskill', 'Warehouse']",3066.1800000000003
"['Warehouse', 'New World Milford', 'New World Victoria Park', 'Warehouse']",4846.77
"['Warehouse', 'New World Metro Queen St', 'New World Victoria Park', 'Warehouse']",3274.64
"['Warehouse', 'New World Long Bay', 'New World Victoria Park', 'Warehouse']",6452.839999999999
"['Warehouse', 'New World Victoria Park', 'New World New Lynn', 'Warehouse']",3950.21
"['Warehouse', 'New World Albany', 'New World Victoria Park', 'Warehouse']",5449.49
"['Warehouse', 'New World Green Bay', 'New World Mt Roskill', 'Warehouse']",2432.26
"['Warehouse', 'New World Milford', 'New World New Lynn', 'Warehouse']",5619.42
"['Warehouse', 'New World Metro Queen St', 'New World New Lynn', 'Warehouse']",4046.88
"['Warehouse', 'New World Long Bay', 'New World New Lynn', 'Warehouse']",7225.49
"['Warehouse', 'New World Green Bay', 'New World New Lynn', 'Warehouse']",2712.54
"['Warehouse', 'New World Birkenhead', 'New World New Lynn', 'Warehouse']",5392.05
"['Warehouse', 'New World Devonport', 'New World New Lynn', 'Warehouse']",6563.15
"['Warehouse', 'New World Browns Bay', 'New World New Lynn', 'Warehouse']",6814.460000000001
"['Warehouse', 'New World Albany', 'New World New Lynn', 'Warehouse']",6191.76
"['Warehouse', 'New World New Lynn', 'New World Mt Roskill', 'Warehouse']",2403.88
"['Warehouse', 'New World Milford', 'New World Green Bay', 'Warehouse']",5790.3099999999995
"['Warehouse', 'New World Birkenhead', 'New World Green Bay', 'Warehouse']",5562.9400000000005
"['Warehouse', 'New World Metro Queen St', 'New World Green Bay', 'Warehouse']",4217.77
"['Warehouse', 'New World Browns Bay', 'New World Green Bay', 'Warehouse']",6986.29
"['Warehouse', 'New World Browns Bay', 'New World Milford', 'Warehouse']",6182.429999999999
"['Warehouse', 'New World Milford', 'New World Birkenhead', 'Warehouse']",5590.91
"['Warehouse', 'New World Long Bay', 'New World Birkenhead', 'Warehouse']",7245.93
"['Warehouse', 'New World Browns Bay', 'New World Birkenhead', 'Warehouse']",6835.839999999999
"['Warehouse', 'New World Long Bay', 'New World Milford', 'Warehouse']",6894.370000000001
"['Warehouse', 'New World Long Bay', 'New World Metro Queen St', 'Warehouse']",6625.889999999999
"['Warehouse', 'New World Milford', 'New World Metro Queen St', 'Warehouse']",5019.820000000001
"['Warehouse', 'New World Birkenhead', 'New World Metro Queen St', 'Warehouse']",4792.46
"['Warehouse', 'New World Long Bay', 'New World Browns Bay', 'Warehouse']",6569.2
"['Warehouse', 'New World Browns Bay', 'New World Metro Queen St', 'Warehouse']",6215.799999999999
"['Warehouse', 'New World Browns Bay', 'New World Mt Roskill', 'Warehouse']",5955.02
"['Warehouse', 'New World Browns Bay', 'New World Victoria Park', 'Warehouse']",6042.75
"['Warehouse', 'New World Devonport', 'New World Albany', 'Warehouse']",7081.89
"['Warehouse', ""Pak 'n Save Sylvia Park"", 'Warehouse']",3273.52
"['Warehouse', ""Pak 'n Save Royal Oak"", 'Warehouse']",1898.04
"['Warehouse', ""Pak 'n Save Papakura"", 'Warehouse']",4786.3
"['Warehouse', ""Pak 'n Save Ormiston"", 'Warehouse']",4381.1
"['Warehouse', ""Pak 'n Save Manukau"", 'Warehouse']",3439.28
"['Warehouse', ""Pak 'n Save Mangere"", 'Warehouse']",2483.32
"['Warehouse', ""Pak 'n Save Glen Innes"", 'Warehouse']",4172.280000000001
"['Warehouse', ""Pak 'n Save Botany"", 'Warehouse']",4641.88
"['Warehouse', ""Pak 'n Save Clendon"", 'Warehouse']",3751.94
"['Warehouse', 'Four Square Pakuranga Heights', 'New World Stonefields', 'Warehouse']",4805.55
"['Warehouse', 'Four Square Great Eastern', 'New World Southmall', 'Warehouse']",6059.67
"['Warehouse', 'Four Square Everglade', 'New World Remuera', 'Warehouse']",4765.03
"['Warehouse', 'New World Papatoetoe', 'Four Square Ellerslie', 'Warehouse']",4332.389999999999
"['Warehouse', 'New World Papakura', 'Four Square Botany Junction', 'Warehouse']",6073.69
"['Warehouse', 'New World Botany', 'New World Eastridge', 'Warehouse']",6080.72
"['Warehouse', 'New World Howick', 'New World Botany', 'Warehouse']",5704.21
"['Warehouse', 'New World Eastridge', 'New World Stonefields', 'Warehouse']",4486.17
"['Warehouse', 'New World Southmall', 'New World Remuera', 'Warehouse']",5091.37
"['Warehouse', 'New World Papakura', 'New World Remuera', 'Warehouse']",6076.9
"['Warehouse', 'New World Papatoetoe', 'New World Remuera', 'Warehouse']",4453.53
"['Warehouse', 'New World Howick', 'New World Remuera', 'Warehouse']",5797.0
"['Warehouse', 'New World Botany', 'New World Stonefields', 'Warehouse']",5587.700000000001
"['Warehouse', 'New World Southmall', 'New World Stonefields', 'Warehouse']",5430.2699999999995
"['Warehouse', 'New World Stonefields', 'New World Remuera', 'Warehouse']",3851.68
"['Warehouse', 'New World Stonefields', 'New World Papatoetoe', 'Warehouse']",4780.56
"['Warehouse', 'New World Eastridge', 'New World Papatoetoe', 'Warehouse']",5322.610000000001
"['Warehouse', 'New World Papakura', 'New World Stonefields', 'Warehouse']",6415.8
"['Warehouse', 'New World Howick', 'New World Stonefields', 'Warehouse']",5838.530000000001
"['Warehouse', 'New World Eastridge', 'New World Remuera', 'Warehouse']",4026.57
"['Warehouse', 'New World Botany', 'New World Remuera', 'Warehouse']",5450.6900000000005
"['Warehouse', 'New World Southmall', 'New World Papatoetoe', 'Warehouse']",4673.59
"['Warehouse', 'New World Howick', 'New World Papatoetoe', 'Warehouse']",5917.4
"['Warehouse', 'New World Howick', 'New World Eastridge', 'Warehouse']",6331.55
"['Warehouse', 'New World Papakura', 'New World Papatoetoe', 'Warehouse']",5673.86
"['Warehouse', 'New World Botany', 'New World Papatoetoe', 'Warehouse']",5234.25
"['Warehouse', 'New World Papakura', 'New World Southmall', 'Warehouse']",5536.96
"['Warehouse', 'New World Botany', 'New World Southmall', 'Warehouse']",5701.97
"['Warehouse', 'New World Southmall', 'New World Eastridge', 'Warehouse']",5940.87
