Route,Cost
"['Warehouse', 'New World Eastridge', 'New World Papatoetoe', 'Warehouse']",5322.610000000001
"['Warehouse', 'New World Papakura', 'New World Southmall', 'Warehouse']",5536.96
"['Warehouse', 'New World Papakura', 'New World Papatoetoe', 'Warehouse']",5673.86
"['Warehouse', 'New World Howick', 'New World Remuera', 'Warehouse']",5797.0
"['Warehouse', 'New World Botany', 'New World Remuera', 'Warehouse']",5450.6900000000005
"['Warehouse', 'New World Howick', 'New World Stonefields', 'Warehouse']",5838.530000000001
"['Warehouse', 'New World Eastridge', 'New World Remuera', 'Warehouse']",4026.57
"['Warehouse', 'New World Papakura', 'New World Stonefields', 'Warehouse']",6415.8
"['Warehouse', 'New World Howick', 'New World Southmall', 'Warehouse']",6385.13
"['Warehouse', 'New World Stonefields', 'New World Papatoetoe', 'Warehouse']",4780.56
"['Warehouse', 'New World Papakura', 'New World Botany', 'Warehouse']",6753.87
"['Warehouse', 'New World Papakura', 'New World Remuera', 'Warehouse']",6076.9
"['Warehouse', 'New World Eastridge', 'New World Stonefields', 'Warehouse']",4486.17
"['Warehouse', 'New World Botany', 'New World Southmall', 'Warehouse']",5701.97
"['Warehouse', 'New World Howick', 'New World Eastridge', 'Warehouse']",6331.55
"['Warehouse', 'New World Botany', 'New World Papatoetoe', 'Warehouse']",5234.25
"['Warehouse', 'New World Botany', 'New World Stonefields', 'Warehouse']",5587.700000000001
"['Warehouse', 'New World Howick', 'New World Papatoetoe', 'Warehouse']",5917.4
"['Warehouse', 'New World Southmall', 'New World Remuera', 'Warehouse']",5091.37
"['Warehouse', ""Pak 'n Save Westgate"", 'Warehouse']",3511.82
"['Warehouse', ""Pak 'n Save Wairau Road"", 'Warehouse']",4201.3
"['Warehouse', ""Pak 'n Save Mt Albert"", 'Warehouse']",1341.92
"['Warehouse', ""Pak 'n Save Lincoln Road"", 'Warehouse']",3154.06
"['Warehouse', ""Pak 'n Save Albany"", 'Warehouse']",4849.26
"['Warehouse', ""Pak 'n Save Henderson"", 'Warehouse']",3511.2
"['Warehouse', 'New World Albany', 'New World Birkenhead', 'Warehouse']",6242.58
"['Warehouse', 'New World Browns Bay', 'New World Devonport', 'Warehouse']",7628.339999999999
"['Warehouse', 'New World Browns Bay', 'New World Albany', 'Warehouse']",6120.139999999999
"['Warehouse', 'New World Devonport', 'New World Birkenhead', 'Warehouse']",6637.39
"['Warehouse', 'New World Long Bay', 'New World Green Bay', 'Warehouse']",7396.379999999999
"['Warehouse', 'New World Milford', 'New World Metro Queen St', 'Warehouse']",5019.820000000001
"['Warehouse', 'New World Metro Queen St', 'New World Green Bay', 'Warehouse']",4217.77
"['Warehouse', 'New World Long Bay', 'New World Milford', 'Warehouse']",6894.370000000001
"['Warehouse', 'New World New Lynn', 'New World Mt Roskill', 'Warehouse']",2403.88
"['Warehouse', 'New World Victoria Park', 'New World Mt Roskill', 'Warehouse']",3066.1800000000003
"['Warehouse', 'New World Victoria Park', 'New World New Lynn', 'Warehouse']",3950.21
"['Warehouse', 'New World Birkenhead', 'New World Metro Queen St', 'Warehouse']",4792.46
"['Warehouse', 'New World Birkenhead', 'New World Green Bay', 'Warehouse']",5562.9400000000005
"['Warehouse', 'New World Devonport', 'New World Metro Queen St', 'Warehouse']",5963.55
"['Warehouse', 'New World Devonport', 'New World Green Bay', 'Warehouse']",6734.04
"['Warehouse', 'New World Long Bay', 'New World Mt Roskill', 'Warehouse']",6365.119999999999
"['Warehouse', 'New World Long Bay', 'New World New Lynn', 'Warehouse']",7225.49
"['Warehouse', 'New World Milford', 'New World Mt Roskill', 'Warehouse']",4759.05
"['Warehouse', 'New World Milford', 'New World New Lynn', 'Warehouse']",5619.42
"['Warehouse', 'New World Browns Bay', 'New World Victoria Park', 'Warehouse']",6042.75
"['Warehouse', 'New World Albany', 'New World Victoria Park', 'Warehouse']",5449.49
"['Warehouse', 'New World Long Bay', 'New World Birkenhead', 'Warehouse']",7245.93
"['Warehouse', 'New World Devonport', 'New World Milford', 'Warehouse']",6114.25
"['Warehouse', 'New World Metro Queen St', 'New World Mt Roskill', 'Warehouse']",3186.5
"['Warehouse', 'New World Green Bay', 'New World New Lynn', 'Warehouse']",2712.54
"['Warehouse', 'New World Birkenhead', 'New World Victoria Park', 'Warehouse']",4619.400000000001
"['Warehouse', 'New World Browns Bay', 'New World Birkenhead', 'Warehouse']",6835.839999999999
"['Warehouse', 'New World Browns Bay', 'New World Metro Queen St', 'Warehouse']",6215.799999999999
"['Warehouse', 'New World Albany', 'New World Green Bay', 'Warehouse']",6393.030000000001
"['Warehouse', 'New World Long Bay', 'New World Devonport', 'Warehouse']",8138.38
"['Warehouse', 'New World Browns Bay', 'New World Milford', 'Warehouse']",6182.429999999999
"['Warehouse', 'New World Albany', 'New World New Lynn', 'Warehouse']",6191.76
"['Warehouse', 'New World Long Bay', 'New World Metro Queen St', 'Warehouse']",6625.889999999999
"['Warehouse', 'New World Devonport', 'New World Mt Roskill', 'Warehouse']",5702.78
"['Warehouse', 'New World Long Bay', 'New World Albany', 'Warehouse']",6579.700000000001
"['Warehouse', 'New World Milford', 'New World Birkenhead', 'Warehouse']",5590.91
"['Warehouse', 'New World Milford', 'New World Green Bay', 'Warehouse']",5790.3099999999995
"['Warehouse', 'New World Devonport', 'New World New Lynn', 'Warehouse']",6563.15
"['Warehouse', 'New World Metro Queen St', 'New World New Lynn', 'Warehouse']",4046.88
"['Warehouse', 'New World Browns Bay', 'New World Green Bay', 'Warehouse']",6986.29
"['Warehouse', 'New World Albany', 'New World Mt Roskill', 'Warehouse']",5361.77
"['Warehouse', 'New World Browns Bay', 'New World Mt Roskill', 'Warehouse']",5955.02
"['Warehouse', 'New World Devonport', 'New World Albany', 'Warehouse']",7081.89
"['Warehouse', 'New World Metro Queen St', 'New World Victoria Park', 'Warehouse']",3274.64
"['Warehouse', 'New World Stonefields', ""Pak 'n Save Sylvia Park"", 'Warehouse']",4114.48
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Clendon"", 'Warehouse']",6030.24
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Mangere"", 'Warehouse']",5529.42
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Glen Innes"", 'Warehouse']",5962.41
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Mangere"", 'Warehouse']",4590.84
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Manukau"", 'Warehouse']",4887.84
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Royal Oak"", 'Warehouse']",5622.710000000001
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Manukau"", 'Warehouse']",5444.79
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Royal Oak"", 'Warehouse']",5328.7699999999995
"['Warehouse', 'New World Southmall', ""Pak 'n Save Sylvia Park"", 'Warehouse']",4967.969999999999
"['Warehouse', 'New World Remuera', ""Pak 'n Save Mangere"", 'Warehouse']",4348.36
"['Warehouse', ""Pak 'n Save Glen Innes"", 'New World Papatoetoe', 'Warehouse']",5445.45
"['Warehouse', 'New World Papakura', ""Pak 'n Save Clendon"", 'Warehouse']",5754.629999999999
"['Warehouse', 'New World Howick', ""Pak 'n Save Botany"", 'Warehouse']",5651.74
"['Warehouse', 'New World Botany', ""Pak 'n Save Royal Oak"", 'Warehouse']",5241.4400000000005
"['Warehouse', ""Pak 'n Save Sylvia Park"", ""Pak 'n Save Royal Oak"", 'Warehouse']",3720.6899999999996
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Ormiston"", 'Warehouse']",6212.91
"['Warehouse', ""Pak 'n Save Manukau"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",4433.360000000001
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",5348.66
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",4703.0
"['Warehouse', ""Pak 'n Save Sylvia Park"", ""Pak 'n Save Mangere"", 'Warehouse']",4458.13
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",5284.12
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Royal Oak"", 'Warehouse']",5217.97
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Royal Oak"", 'Warehouse']",4636.0
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Glen Innes"", 'Warehouse']",6322.6
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Mangere"", 'Warehouse']",5247.87
"['Warehouse', ""Pak 'n Save Mangere"", ""Pak 'n Save Royal Oak"", 'Warehouse']",3370.41
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Ormiston"", 'Warehouse']",5429.71
"['Warehouse', ""Pak 'n Save Manukau"", ""Pak 'n Save Mangere"", 'Warehouse']",4208.49
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Manukau"", 'Warehouse']",5593.9800000000005
"['Warehouse', ""Pak 'n Save Manukau"", ""Pak 'n Save Royal Oak"", 'Warehouse']",4323.09
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Manukau"", 'Warehouse']",5219.08
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Glen Innes"", 'Warehouse']",6927.76
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",5294.9
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Manukau"", 'Warehouse']",4733.24
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Royal Oak"", 'Warehouse']",4705.45
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Clendon"", 'Warehouse']",5669.9400000000005
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Mangere"", 'Warehouse']",5508.110000000001
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",5823.5599999999995
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Clendon"", 'Warehouse']",5591.92
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Botany"", 'Warehouse']",6687.25
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Mangere"", 'Warehouse']",5608.17
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Clendon"", 'Warehouse']",6468.05
"['Warehouse', 'New World Botany', ""Pak 'n Save Ormiston"", 'Warehouse']",5371.299999999999
"['Warehouse', 'New World Botany', ""Pak 'n Save Glen Innes"", 'Warehouse']",5985.88
"['Warehouse', 'New World Botany', ""Pak 'n Save Mangere"", 'Warehouse']",5549.75
"['Warehouse', 'New World Botany', ""Pak 'n Save Manukau"", 'Warehouse']",5160.66
"['Warehouse', 'New World Howick', ""Pak 'n Save Ormiston"", 'Warehouse']",6045.44
"['Warehouse', ""Pak 'n Save Ormiston"", 'New World Stonefields', 'Warehouse']",5810.96
"['Warehouse', 'New World Howick', ""Pak 'n Save Manukau"", 'Warehouse']",5843.8099999999995
"['Warehouse', ""Pak 'n Save Westgate"", 'New World Victoria Park', 'Warehouse']",4869.47
"['Warehouse', ""Pak 'n Save Albany"", ""Pak 'n Save Henderson"", 'Warehouse']",6460.66
"['Warehouse', ""Pak 'n Save Lincoln Road"", ""Pak 'n Save Mt Albert"", 'Warehouse']",3690.04
"['Warehouse', ""Pak 'n Save Albany"", ""Pak 'n Save Lincoln Road"", 'Warehouse']",5869.9
"['Warehouse', ""Pak 'n Save Henderson"", ""Pak 'n Save Mt Albert"", 'Warehouse']",4036.0299999999997
"['Warehouse', ""Pak 'n Save Wairau Road"", 'New World New Lynn', 'Warehouse']",5469.639999999999
"['Warehouse', ""Pak 'n Save Wairau Road"", 'New World Mt Roskill', 'Warehouse']",4609.26
"['Warehouse', 'New World Milford', ""Pak 'n Save Westgate"", 'Warehouse']",5739.62
"['Warehouse', ""Pak 'n Save Henderson"", 'New World Metro Queen St', 'Warehouse']",4909.57
"['Warehouse', 'New World Long Bay', ""Pak 'n Save Albany"", 'Warehouse']",6543.67
"['Warehouse', ""Pak 'n Save Westgate"", 'New World Green Bay', 'Warehouse']",4788.48
"['Warehouse', 'New World Devonport', ""Pak 'n Save Wairau Road"", 'Warehouse']",6256.650000000001
"['Warehouse', 'New World Browns Bay', ""Pak 'n Save Mt Albert"", 'Warehouse']",6185.8099999999995
"['Warehouse', 'New World Albany', ""Pak 'n Save Lincoln Road"", 'Warehouse']",5973.11
"['Warehouse', ""Pak 'n Save Wairau Road"", ""Pak 'n Save Westgate"", 'Warehouse']",5473.55
"['Warehouse', ""Pak 'n Save Wairau Road"", ""Pak 'n Save Mt Albert"", 'Warehouse']",4840.05
"['Warehouse', ""Pak 'n Save Wairau Road"", ""Pak 'n Save Lincoln Road"", 'Warehouse']",5631.02
"['Warehouse', ""Pak 'n Save Albany"", ""Pak 'n Save Wairau Road"", 'Warehouse']",5500.320000000001
"['Warehouse', ""Pak 'n Save Wairau Road"", ""Pak 'n Save Henderson"", 'Warehouse']",6221.77
"['Warehouse', ""Pak 'n Save Westgate"", ""Pak 'n Save Lincoln Road"", 'Warehouse']",4200.0199999999995
"['Warehouse', ""Pak 'n Save Albany"", ""Pak 'n Save Westgate"", 'Warehouse']",5712.43
"['Warehouse', ""Pak 'n Save Henderson"", ""Pak 'n Save Lincoln Road"", 'Warehouse']",4085.9799999999996
"['Warehouse', ""Pak 'n Save Westgate"", ""Pak 'n Save Henderson"", 'Warehouse']",4790.780000000001
"['Warehouse', ""Pak 'n Save Albany"", ""Pak 'n Save Mt Albert"", 'Warehouse']",5489.34
"['Warehouse', ""Pak 'n Save Westgate"", ""Pak 'n Save Mt Albert"", 'Warehouse']",4040.42
"['Warehouse', 'New World Albany', ""Pak 'n Save Mt Albert"", 'Warehouse']",5592.55
"['Warehouse', 'New World Browns Bay', ""Pak 'n Save Lincoln Road"", 'Warehouse']",6595.81
"['Warehouse', 'New World Albany', ""Pak 'n Save Henderson"", 'Warehouse']",6563.870000000001
"['Warehouse', ""Pak 'n Save Lincoln Road"", 'New World Victoria Park', 'Warehouse']",4519.08
"['Warehouse', 'New World Milford', ""Pak 'n Save Lincoln Road"", 'Warehouse']",5897.09
"['Warehouse', 'New World Browns Bay', ""Pak 'n Save Henderson"", 'Warehouse']",7186.57
"['Warehouse', 'New World Devonport', ""Pak 'n Save Lincoln Road"", 'Warehouse']",7090.2
"['Warehouse', ""Pak 'n Save Lincoln Road"", 'New World Mt Roskill', 'Warehouse']",3459.26
"['Warehouse', 'New World Long Bay', ""Pak 'n Save Lincoln Road"", 'Warehouse']",7014.91
"['Warehouse', ""Pak 'n Save Lincoln Road"", 'New World New Lynn', 'Warehouse']",4068.28
"['Warehouse', 'New World Birkenhead', ""Pak 'n Save Lincoln Road"", 'Warehouse']",5965.59
"['Warehouse', 'New World Albany', ""Pak 'n Save Wairau Road"", 'Warehouse']",5603.530000000001
"['Warehouse', 'New World Browns Bay', ""Pak 'n Save Wairau Road"", 'Warehouse']",6196.79
"['Warehouse', 'New World Albany', ""Pak 'n Save Westgate"", 'Warehouse']",5815.65
"['Warehouse', 'New World Albany', ""Pak 'n Save Albany"", 'Warehouse']",5298.6900000000005
"['Warehouse', ""Pak 'n Save Lincoln Road"", 'New World Metro Queen St', 'Warehouse']",4563.58
"['Warehouse', 'New World Victoria Park', ""Pak 'n Save Mt Albert"", 'Warehouse']",3323.87
"['Warehouse', ""Pak 'n Save Wairau Road"", 'New World Victoria Park', 'Warehouse']",4696.99
"['Warehouse', 'New World Milford', ""Pak 'n Save Wairau Road"", 'Warehouse']",4934.030000000001
"['Warehouse', 'New World Long Bay', ""Pak 'n Save Wairau Road"", 'Warehouse']",6606.88
"['Warehouse', 'New World Birkenhead', ""Pak 'n Save Wairau Road"", 'Warehouse']",5239.46
"['Warehouse', 'New World Browns Bay', ""Pak 'n Save Albany"", 'Warehouse']",6113.15
"['Warehouse', 'New World Browns Bay', ""Pak 'n Save Westgate"", 'Warehouse']",6438.35
"['Warehouse', 'New World Devonport', ""Pak 'n Save Westgate"", 'Warehouse']",6932.73
"['Warehouse', 'New World Milford', ""Pak 'n Save Mt Albert"", 'Warehouse']",4989.83
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Clendon"", 'Warehouse']",6030.24
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Mangere"", 'Warehouse']",5529.42
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Glen Innes"", 'Warehouse']",5962.41
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Mangere"", 'Warehouse']",4590.84
"['Warehouse', 'New World Stonefields', ""Pak 'n Save Sylvia Park"", 'Warehouse']",4114.48
"['Warehouse', 'New World Southmall', ""Pak 'n Save Royal Oak"", 'Warehouse']",4767.110000000001
"['Warehouse', ""Pak 'n Save Papakura"", 'New World Remuera', 'Warehouse']",5946.96
"['Warehouse', ""Pak 'n Save Manukau"", 'New World Papatoetoe', 'Warehouse']",3967.1899999999996
"['Warehouse', 'New World Papakura', ""Pak 'n Save Ormiston"", 'Warehouse']",6369.83
"['Warehouse', 'New World Howick', ""Pak 'n Save Sylvia Park"", 'Warehouse']",5653.9
"['Warehouse', 'New World Botany', ""Pak 'n Save Royal Oak"", 'Warehouse']",5241.4400000000005
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Royal Oak"", 'Warehouse']",5622.710000000001
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Royal Oak"", 'Warehouse']",5328.7699999999995
"['Warehouse', ""Pak 'n Save Manukau"", ""Pak 'n Save Royal Oak"", 'Warehouse']",4323.09
"['Warehouse', ""Pak 'n Save Sylvia Park"", ""Pak 'n Save Royal Oak"", 'Warehouse']",3720.6899999999996
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Ormiston"", 'Warehouse']",6212.91
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Manukau"", 'Warehouse']",4887.84
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Royal Oak"", 'Warehouse']",4636.0
"['Warehouse', ""Pak 'n Save Mangere"", ""Pak 'n Save Royal Oak"", 'Warehouse']",3370.41
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Royal Oak"", 'Warehouse']",4705.45
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Royal Oak"", 'Warehouse']",5217.97
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",5348.66
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Glen Innes"", 'Warehouse']",6322.6
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Mangere"", 'Warehouse']",5247.87
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Ormiston"", 'Warehouse']",5429.71
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Mangere"", 'Warehouse']",5608.17
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",5284.12
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",4703.0
"['Warehouse', ""Pak 'n Save Manukau"", ""Pak 'n Save Mangere"", 'Warehouse']",4208.49
"['Warehouse', ""Pak 'n Save Sylvia Park"", ""Pak 'n Save Mangere"", 'Warehouse']",4458.13
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Manukau"", 'Warehouse']",5593.9800000000005
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Manukau"", 'Warehouse']",5219.08
"['Warehouse', ""Pak 'n Save Manukau"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",4433.360000000001
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Glen Innes"", 'Warehouse']",6927.76
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Clendon"", 'Warehouse']",5669.9400000000005
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Manukau"", 'Warehouse']",5444.79
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",5823.5599999999995
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Botany"", 'Warehouse']",6687.25
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Clendon"", 'Warehouse']",6468.05
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Mangere"", 'Warehouse']",5508.110000000001
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",5294.9
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Clendon"", 'Warehouse']",5591.92
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Manukau"", 'Warehouse']",4733.24
"['Warehouse', 'New World Eastridge', ""Pak 'n Save Mangere"", 'Warehouse']",5308.35
"['Warehouse', 'New World Botany', ""Pak 'n Save Manukau"", 'Warehouse']",5160.66
"['Warehouse', ""Pak 'n Save Glen Innes"", 'New World Stonefields', 'Warehouse']",4611.18
"['Warehouse', 'New World Botany', ""Pak 'n Save Ormiston"", 'Warehouse']",5371.299999999999
"['Warehouse', 'New World Botany', ""Pak 'n Save Mangere"", 'Warehouse']",5549.75
"['Warehouse', 'New World Eastridge', ""Pak 'n Save Manukau"", 'Warehouse']",5471.14
"['Warehouse', ""Pak 'n Save Ormiston"", 'New World Southmall', 'Warehouse']",5400.09
"['Warehouse', ""Pak 'n Save Albany"", ""Pak 'n Save Henderson"", 'Warehouse']",6460.66
"['Warehouse', ""Pak 'n Save Lincoln Road"", ""Pak 'n Save Mt Albert"", 'Warehouse']",3690.04
"['Warehouse', ""Pak 'n Save Albany"", ""Pak 'n Save Lincoln Road"", 'Warehouse']",5869.9
"['Warehouse', ""Pak 'n Save Henderson"", ""Pak 'n Save Mt Albert"", 'Warehouse']",4036.0299999999997
"['Warehouse', ""Pak 'n Save Wairau Road"", 'New World Victoria Park', 'Warehouse']",4696.99
"['Warehouse', ""Pak 'n Save Westgate"", 'New World New Lynn', 'Warehouse']",4418.67
"['Warehouse', ""Pak 'n Save Wairau Road"", 'New World Mt Roskill', 'Warehouse']",4609.26
"['Warehouse', 'New World Milford', ""Pak 'n Save Westgate"", 'Warehouse']",5739.62
"['Warehouse', ""Pak 'n Save Henderson"", 'New World Metro Queen St', 'Warehouse']",4909.57
"['Warehouse', 'New World Long Bay', ""Pak 'n Save Albany"", 'Warehouse']",6543.67
"['Warehouse', ""Pak 'n Save Westgate"", 'New World Green Bay', 'Warehouse']",4788.48
"['Warehouse', 'New World Devonport', ""Pak 'n Save Wairau Road"", 'Warehouse']",6256.650000000001
"['Warehouse', 'New World Browns Bay', ""Pak 'n Save Mt Albert"", 'Warehouse']",6185.8099999999995
"['Warehouse', 'New World Albany', ""Pak 'n Save Lincoln Road"", 'Warehouse']",5973.11
"['Warehouse', ""Pak 'n Save Wairau Road"", ""Pak 'n Save Westgate"", 'Warehouse']",5473.55
"['Warehouse', ""Pak 'n Save Wairau Road"", ""Pak 'n Save Lincoln Road"", 'Warehouse']",5631.02
"['Warehouse', ""Pak 'n Save Albany"", ""Pak 'n Save Wairau Road"", 'Warehouse']",5500.320000000001
"['Warehouse', ""Pak 'n Save Wairau Road"", ""Pak 'n Save Henderson"", 'Warehouse']",6221.77
"['Warehouse', ""Pak 'n Save Wairau Road"", ""Pak 'n Save Mt Albert"", 'Warehouse']",4840.05
"['Warehouse', ""Pak 'n Save Westgate"", ""Pak 'n Save Lincoln Road"", 'Warehouse']",4200.0199999999995
"['Warehouse', ""Pak 'n Save Albany"", ""Pak 'n Save Westgate"", 'Warehouse']",5712.43
"['Warehouse', ""Pak 'n Save Henderson"", ""Pak 'n Save Lincoln Road"", 'Warehouse']",4085.9799999999996
"['Warehouse', ""Pak 'n Save Westgate"", ""Pak 'n Save Henderson"", 'Warehouse']",4790.780000000001
"['Warehouse', ""Pak 'n Save Westgate"", ""Pak 'n Save Mt Albert"", 'Warehouse']",4040.42
"['Warehouse', ""Pak 'n Save Albany"", ""Pak 'n Save Mt Albert"", 'Warehouse']",5489.34
"['Warehouse', 'New World Birkenhead', ""Pak 'n Save Henderson"", 'Warehouse']",6322.73
"['Warehouse', 'New World Albany', ""Pak 'n Save Henderson"", 'Warehouse']",6563.870000000001
"['Warehouse', 'New World Albany', ""Pak 'n Save Wairau Road"", 'Warehouse']",5603.530000000001
"['Warehouse', 'New World Browns Bay', ""Pak 'n Save Henderson"", 'Warehouse']",7186.57
"['Warehouse', ""Pak 'n Save Albany"", 'New World Mt Roskill', 'Warehouse']",5258.5599999999995
"['Warehouse', ""Pak 'n Save Henderson"", 'New World New Lynn', 'Warehouse']",4013.89
"['Warehouse', 'New World Albany', ""Pak 'n Save Albany"", 'Warehouse']",5298.6900000000005
"['Warehouse', ""Pak 'n Save Albany"", 'New World New Lynn', 'Warehouse']",6088.550000000001
"['Warehouse', 'New World Albany', ""Pak 'n Save Mt Albert"", 'Warehouse']",5592.55
"['Warehouse', ""Pak 'n Save Lincoln Road"", 'New World Green Bay', 'Warehouse']",4349.469999999999
"['Warehouse', 'New World Birkenhead', ""Pak 'n Save Lincoln Road"", 'Warehouse']",5965.59
"['Warehouse', 'New World Birkenhead', ""Pak 'n Save Westgate"", 'Warehouse']",5977.07
"['Warehouse', ""Pak 'n Save Lincoln Road"", 'New World Mt Roskill', 'Warehouse']",3459.26
"['Warehouse', ""Pak 'n Save Mt Albert"", 'New World Mt Roskill', 'Warehouse']",2271.92
"['Warehouse', ""Pak 'n Save Albany"", 'New World Birkenhead', 'Warehouse']",6139.37
"['Warehouse', ""Pak 'n Save Westgate"", 'New World Mt Roskill', 'Warehouse']",3809.6400000000003
"['Warehouse', ""Pak 'n Save Henderson"", 'New World Mt Roskill', 'Warehouse']",3805.24
"['Warehouse', 'New World Devonport', ""Pak 'n Save Albany"", 'Warehouse']",6988.06
"['Warehouse', ""Pak 'n Save Albany"", 'New World Victoria Park', 'Warehouse']",5346.280000000001
"['Warehouse', ""Pak 'n Save Lincoln Road"", 'New World Victoria Park', 'Warehouse']",4519.08
"['Warehouse', 'New World Long Bay', ""Pak 'n Save Westgate"", 'Warehouse']",6857.4400000000005
"['Warehouse', 'New World Albany', ""Pak 'n Save Westgate"", 'Warehouse']",5815.65
"['Warehouse', 'New World Devonport', ""Pak 'n Save Lincoln Road"", 'Warehouse']",7090.2
"['Warehouse', ""Pak 'n Save Westgate"", 'New World Victoria Park', 'Warehouse']",4869.47
"['Warehouse', 'New World Victoria Park', ""Pak 'n Save Mt Albert"", 'Warehouse']",3323.87
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Clendon"", 'Warehouse']",6030.24
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Mangere"", 'Warehouse']",5529.42
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Glen Innes"", 'Warehouse']",5962.41
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Mangere"", 'Warehouse']",4590.84
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Manukau"", 'Warehouse']",4887.84
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Royal Oak"", 'Warehouse']",5622.710000000001
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Manukau"", 'Warehouse']",5444.79
